"","X.1","X","game_pk","officialDate","doubleHeader","dayNight","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","home_team_abb","league_home","division_home","away_team_abb","league_away","division_away","interplay","intradivision","winHome","home_games_10days","away_games_10days","home_sos_losses","home_sos_wins","home_sos_total","away_sos_losses","away_sos_wins","away_sos_total","home_exp_pct","wins_last5","home_wins_last10","home_losses_last10","home_wins_last10_athome","home_losses_last10_athome","home_runs_scored_last10","home_runs_against_last10","home_extra_innings_games","home_extra_innings_games_last","htoh_wins_home","htoh_wins_away","away_exp_pct","away_wins_last5","away_wins_last10","away_losses_last10","away_wins_last10_away","away_losses_last10_away","away_runs_scored_last10","away_runs_against_last10","away_extra_innings_games","away_extra_innings_games_last","away_pitcher_winpct","home_pitcher_winpct","away_pitcher_mean_ip","home_pitcher_mean_ip","away_pitcher_ERA","home_pitcher_ERA","away_pitcher_WHIP","home_pitcher_WHIP","last30_away_pitcher_winpct","last30_home_pitcher_winpct","last30_away_pitcher_mean_ip","last30_home_pitcher_mean_ip","last30_away_pitcher_ERA","last30_home_pitcher_ERA","last30_away_pitcher_WHIP","last30_home_pitcher_WHIP","home_dif_win_pct","away_dif_win_pct"
"278",278,278,718361,"2023-05-01","Y","day",18,9,0.667,15,12,0.556,"NYM","National League","National League East","ATL","National League","National League East",0,1,"1",7,8,0.46525+0i,0.369466666666667,0.412037037037037,0.46525+0i,0.369466666666667,0.412037037037037,0.533859397417504,1,4,6,1,3,39,45,1,0,0,1,0.678470910969397,4,5,5,2,1,49,32,1,1,0.625,0.5,5.8875,5.0125,2.85,4.02,1.373,1.512,0.6,0.2,6.2,4.82,2.32,5.18,1.194,1.726,-0.0221406025824965,0.0114709109693968
"279",279,279,718349,"2023-05-01","N","night",14,13,0.519,10,17,0.37,"WSN","National League","National League East","CHC","National League","National League Central",0,0,"0",9,9,0.614058823529412+0i,0.5995,0.608666666666667,0.614058823529412+0i,0.5995,0.608666666666667,0.390243902439024,2,5,5,1,3,42,47,0,0,0,0,0.667689898198904,1,3,7,0,3,47,43,0,0,0.444444444444444,0.333333333333333,5.56666666666667,5.12222222222222,2.86,3.69,0.934,1.446,0.5,0.166666666666667,5.83333333333333,5.18333333333333,2.06,4.02,0.771,1.436,0.0202439024390244,0.148689898198904
"280",280,280,718351,"2023-05-01","N","night",13,15,0.464,15,14,0.517,"NYY","American League","American League East","CLE","American League","American League Central",0,0,"0",10,9,0.496357142857143+0i,0.477733333333333,0.486724137931034,0.496357142857143+0i,0.477733333333333,0.486724137931034,0.508694994707395,2,3,7,1,2,28,55,0,0,2,1,0.427424969768038,2,4,6,2,2,31,44,1,0,0.25,NA,5.6375,NA,3.97,NA,1.346,NA,0.4,NA,5.84,NA,3.03,NA,1.18,NA,-0.00830500529260547,-0.0365750302319616
"281",281,281,718353,"2023-05-01","N","night",18,10,0.643,15,14,0.517,"BOS","American League","American League East","TOR","American League","American League East",0,1,"1",9,9,0.641928571428571+0i,0.556,0.59748275862069,0.641928571428571+0i,0.556,0.59748275862069,0.538160826412801,3,6,4,3,1,63,48,1,0,0,0,0.55582493301008,4,7,3,2,2,46,27,2,1,NA,0.25,NA,4.8875,NA,6.41,NA,1.475,NA,0.4,NA,5.22,NA,6.15,NA,1.481,0.0211608264128013,-0.0871750669899196
"282",282,282,718350,"2023-05-01","N","night",11,16,0.407,15,13,0.536,"HOU","American League","American League West","SFG","National League","National League West",1,0,"1",9,9,0.476076923076923+0i,0.676466666666667,0.583428571428571,0.476076923076923+0i,0.676466666666667,0.583428571428571,0.593193338160753,3,7,3,2,2,40,30,0,0,0,0,0.433628318584071,2,5,5,0,2,47,59,0,0,0,0.333333333333333,6.42,4.5,7.24,4,1.577,1.296,0,0.666666666666667,5.525,4.33333333333333,6.45,0,1.567,0.692,0.057193338160753,0.0266283185840708
"283",283,283,718345,"2023-05-01","N","night",12,16,0.429,15,14,0.517,"SDP","National League","National League West","CIN","National League","National League Central",0,0,"1",8,9,0.604285714285714+0i,0.6418,0.623689655172414,0.604285714285714+0i,0.6418,0.623689655172414,0.449151762432126,3,7,3,3,0,49,51,0,0,0,0,0.447118411263092,4,5,5,2,5,43,41,0,0,0.2,0.125,5.42,5.125,6.26,4.61,1.463,1.537,0.2,0.2,5.42,5.6,6.26,3.54,1.463,1.25,-0.0678482375678743,0.0181184112630917
"284",284,284,718343,"2023-05-01","N","night",15,14,0.517,16,13,0.552,"LAD","National League","National League West","PHI","National League","National League East",0,0,"1",9,9,0.499615384615385+0i,0.48225,0.490034482758621,0.499615384615385+0i,0.48225,0.490034482758621,0.561582843744237,3,7,3,3,0,47,49,0,0,0,0,0.48437881376617,4,7,3,2,1,39,30,0,0,0.333333333333333,0.25,4.56666666666667,4.75,6.53,1.42,1.5,0.947,0.333333333333333,0.25,4.35,4.75,7.86,1.42,1.557,0.947,0.0095828437442369,-0.0326211862338296
"285",285,285,718347,"2023-05-02","N","night",20,9,0.69,23,6,0.793,"TBR","American League","American League East","PIT","National League","National League Central",1,0,"1",9,8,0.495333333333333+0i,0.326130434782609,0.361137931034483,0.495333333333333+0i,0.326130434782609,0.361137931034483,0.817935425584547,3,7,3,4,2,62,42,1,0,0,0,0.676,4,8,2,2,1,57,28,0,0,0.375,0,5.625,6.55,4.4,6.75,1.444,2.4,0.4,0,6,3.1,3.6,9.45,1.3,3,0.0249354255845469,-0.0139999999999999
"286",286,286,718346,"2023-05-02","N","night",19,10,0.655,16,13,0.552,"MIA","National League","National League East","ATL","National League","National League East",0,1,"0",10,9,0.515846153846154+0i,0.5880625,0.555689655172414,0.515846153846154+0i,0.5880625,0.555689655172414,0.353100118888929,4,6,4,3,0,40,49,0,0,1,3,0.658587987355111,3,5,5,2,1,53,43,1,0,0.375,0.125,5.7625,6.3875,1.94,4.91,1.122,1.208,0.2,0,5.64,6.55,2.2,4.39,1.047,1.275,-0.198899881111071,0.00358798735511057
"287",287,287,718344,"2023-05-02","N","night",15,13,0.536,10,18,0.357,"WSN","National League","National League East","CHC","National League","National League Central",0,0,"1",9,9,0.608777777777778+0i,0.5995,0.605464285714286,0.608777777777778+0i,0.5995,0.605464285714286,0.376923076923077,1,5,5,1,3,43,48,0,0,0,1,0.678258024213939,2,4,6,1,3,50,38,0,0,0.25,0.125,4.8875,4.7625,5.03,4.23,1.322,1.304,0.2,0,5.22,4.6,4.44,4.7,1.101,1.391,0.0199230769230769,0.142258024213939
"288",288,288,718339,"2023-05-02","N","night",14,15,0.483,15,15,0.5,"NYY","American League","American League East","CLE","American League","American League Central",0,0,"1",10,10,0.4942+0i,0.477733333333333,0.485966666666667,0.4942+0i,0.477733333333333,0.485966666666667,0.504255242096114,1,3,7,1,2,29,52,0,0,2,2,0.433075571177504,3,4,6,2,2,31,44,1,0,0.25,0.5,5.525,6.22,3.22,2.01,1.03,1.085,0.25,0.166666666666667,5.525,5.68333333333333,3.22,2.88,1.03,1.369,0.00425524209611416,-0.0499244288224956
"289",289,289,718341,"2023-05-02","N","night",18,11,0.621,16,14,0.533,"BOS","American League","American League East","TOR","American League","American League East",0,1,"1",9,9,0.641928571428571+0i,0.5614375,0.599,0.641928571428571+0i,0.5614375,0.599,0.539936102236422,3,6,4,3,1,58,48,1,0,1,0,0.549685166202958,3,7,3,2,2,50,25,2,0,0.625,0.375,5.15,5.275,3.89,5.48,1.296,1.313,0.6,0.2,5.22,5.64,3.42,5.97,1.329,1.291,0.00693610223642172,-0.0713148337970421
"290",290,290,718340,"2023-05-02","N","night",17,12,0.586,8,21,0.276,"CHW","American League","American League Central","MIN","American League","American League Central",0,1,"1",9,9,0.590142857142857+0i,0.539375,0.576137931034483,0.590142857142857+0i,0.539375,0.576137931034483,0.293674730559129,1,1,9,1,3,35,74,1,0,1,2,0.606212018906145,3,6,4,0,0,52,43,0,0,0.75,0.125,6.25,5.2625,2.16,5.74,0.84,1.559,0.6,0.2,6.2,5.24,1.74,5.4,0.968,1.5,0.0176747305591293,0.0202120189061445
"291",291,291,718336,"2023-05-02","N","night",19,9,0.679,7,22,0.241,"KCR","American League","American League Central","BAL","American League","American League East",0,0,"0",9,9,0.563272727272727+0i,0.504714285714286,0.549137931034483,0.563272727272727+0i,0.504714285714286,0.549137931034483,0.264705882352941,1,3,7,0,0,37,50,0,0,0,0,0.592140958539994,4,8,2,3,1,48,35,1,0,0.428571428571429,0.333333333333333,6.71428571428571,8.7,2.68,6.15,0.723,1.291,0.6,0.333333333333333,6.04,5.7,2.05,4.67,0.717,1.096,0.0237058823529412,-0.0868590414600061
"292",292,292,718338,"2023-05-02","N","night",15,14,0.517,10,19,0.345,"STL","National League","National League Central","LAA","American League","American League West",1,0,"0",9,9,0.534526315789474+0i,0.5989,0.556724137931034,0.534526315789474+0i,0.5989,0.556724137931034,0.449933085501859,1,2,8,0,0,32,43,0,0,0,0,0.564477888877435,3,6,4,1,2,57,47,1,0,0.375,0,5.525,5.15,3.22,5.62,1.164,1.608,0.4,0,6,5,4.2,5.04,1.167,1.48,0.104933085501859,0.0474778888774353
"293",293,293,718342,"2023-05-02","N","night",16,13,0.552,17,11,0.607,"TEX","American League","American League West","ARI","National League","National League West",1,0,"1",9,8,0.379181818181818+0i,0.319941176470588,0.343214285714286,0.379181818181818+0i,0.319941176470588,0.343214285714286,0.738210624417521,3,5,5,5,2,66,37,0,0,0,0,0.517538461538462,3,5,5,2,1,57,45,0,0,0.666666666666667,0.375,6.34444444444444,5.65,2.35,3.15,0.855,1.139,0.8,0.4,6.6,6.24,1.64,3.13,0.788,1.105,0.131210624417521,-0.0344615384615385
"294",294,294,718337,"2023-05-02","N","night",11,17,0.393,16,13,0.552,"HOU","American League","American League West","SFG","National League","National League West",1,0,"0",9,9,0.476076923076923+0i,0.659625,0.577344827586207,0.476076923076923+0i,0.659625,0.577344827586207,0.605361057596492,3,7,3,2,2,39,32,0,0,1,0,0.421910653617971,1,5,5,0,3,46,57,0,0,0.375,0.5,6.25,5.525,3.06,3.43,0.96,1.321,0.4,0.4,6.2,5.2,4.06,4.5,1.161,1.539,0.0533610575964923,0.0289106536179707
"295",295,295,718334,"2023-05-02","N","night",18,10,0.643,9,20,0.31,"COL","National League","National League West","MIL","National League","National League Central",0,0,"1",8,8,0.41845+0i,0.311444444444444,0.385241379310345,0.41845+0i,0.311444444444444,0.385241379310345,0.31649356243718,2,4,6,1,2,43,46,0,0,0,0,0.62098241358399,3,5,5,1,0,38,43,0,0,0.5,0.25,5.75,4.3875,4.11,5.86,1.304,1.755,0.4,0.4,5.8,4.4,4.66,4.09,1.31,1.636,0.00649356243717991,-0.0220175864160097
"296",296,296,718335,"2023-05-02","N","night",12,17,0.414,16,14,0.533,"SDP","National League","National League West","CIN","National League","National League Central",0,0,"0",8,9,0.604285714285714+0i,0.6285,0.6172,0.604285714285714+0i,0.6285,0.6172,0.469951990963005,4,7,3,3,0,56,54,0,0,1,0,0.431237333192957,3,5,5,2,5,43,45,0,0,0.222222222222222,0.5,5.34444444444444,5.5125,4.84,4.06,1.428,1.173,0,0.4,4.85,5.6,7.06,2.89,1.602,1,-0.0630480090369953,0.0172373331929566
"297",297,297,718332,"2023-05-02","N","night",12,16,0.429,6,23,0.207,"OAK","American League","American League West","SEA","American League","American League West",0,1,"0",9,8,0.585608695652174+0i,0.492666666666667,0.566379310344828,0.585608695652174+0i,0.492666666666667,0.566379310344828,0.194444867441258,1,3,7,1,2,48,79,1,0,0,0,0.504184027169917,1,4,6,2,4,38,40,2,1,0.666666666666667,0,6.33333333333333,5.275,0.47,3.38,0.421,0.984,0.666666666666667,0,6.33333333333333,5.275,0.47,3.38,0.421,0.984,-0.0125551325587415,0.0751840271699171
"298",298,298,718331,"2023-05-02","N","night",15,15,0.5,17,13,0.567,"LAD","National League","National League West","PHI","National League","National League East",0,0,"1",9,9,0.499615384615385+0i,0.484294117647059,0.490933333333333,0.499615384615385+0i,0.484294117647059,0.490933333333333,0.588340702815918,4,7,3,4,0,54,51,0,0,1,0,0.452488687782805,3,7,3,2,2,43,38,0,0,0.5,NA,5.33333333333333,NA,2.81,NA,0.969,NA,0.666666666666667,NA,6.36666666666667,NA,3.26,NA,0.983,NA,0.0213407028159182,-0.0475113122171946
"299",299,299,718348,"2023-05-03","N","night",16,13,0.552,10,17,0.37,"DET","American League","American League Central","NYM","National League","National League East",1,0,NA,9,8,0.580176470588235+0i,0.5509,0.569333333333333,0.580176470588235+0i,0.5509,0.569333333333333,0.298201702029343,1,3,7,1,3,31,42,1,0,0,0,0.534441805225653,2,4,6,2,2,47,49,1,0,0.2,0.125,4.42,4.525,4.43,6.38,1.343,1.446,0.2,0.2,4.42,4.8,4.43,6.38,1.343,1.5,-0.0717982979706573,-0.0175581947743468
"300",300,300,718348,"2023-05-03","S","day",16,13,0.552,10,17,0.37,"DET","American League","American League Central","NYM","National League","National League East",1,0,"1",8,7,0.580176470588235+0i,0.5509,0.569333333333333,0.580176470588235+0i,0.5509,0.569333333333333,0.298201702029343,1,3,7,1,3,31,42,1,0,0,0,0.534441805225653,2,4,6,2,2,47,49,1,0,0.2,0.125,4.42,4.525,4.43,6.38,1.343,1.446,0.2,0.2,4.42,4.8,4.43,6.38,1.343,1.5,-0.0717982979706573,-0.0175581947743468
"301",301,301,718329,"2023-05-03","S","night",16,13,0.552,10,17,0.37,"DET","American League","American League Central","NYM","National League","National League East",1,0,"1",8,7,0.580176470588235+0i,0.5509,0.569333333333333,0.580176470588235+0i,0.5509,0.569333333333333,0.298201702029343,1,3,7,1,3,31,42,1,0,0,0,0.534441805225653,2,4,6,2,2,47,49,1,0,0.5,0.333333333333333,4.53333333333333,5.66666666666667,4.88,3.44,1.301,1.206,0.333333333333333,0.4,3.7,6,5.56,2.1,1.412,1.033,-0.0717982979706573,-0.0175581947743468
"302",302,302,718325,"2023-05-03","N","day",16,14,0.533,18,11,0.621,"TEX","American League","American League West","ARI","National League","National League West",1,0,"0",9,8,0.379181818181818+0i,0.332833333333333,0.350413793103448,0.379181818181818+0i,0.332833333333333,0.350413793103448,0.736704674036034,4,6,4,6,1,68,36,0,0,1,0,0.510168439920031,3,5,5,2,2,56,44,0,0,0,0.25,4.73333333333333,5.25,8.59,4.71,1.568,1.191,0,0.2,4.73333333333333,5.82,8.59,4.6,1.568,1.091,0.115704674036034,-0.0228315600799688
"303",303,303,718326,"2023-05-03","N","day",12,17,0.414,16,14,0.533,"HOU","American League","American League West","SFG","National League","National League West",1,0,"0",9,9,0.470142857142857+0i,0.659625,0.5712,0.470142857142857+0i,0.659625,0.5712,0.596641131408368,2,6,4,2,3,33,30,0,0,1,1,0.429432961313248,1,6,4,1,3,48,50,0,0,0.333333333333333,0.333333333333333,6.55555555555556,6.33333333333333,3.2,2.84,1.119,1.123,0.6,0.4,7.02,6.4,2.04,3.66,1.047,1.094,0.0636411314083677,0.0154329613132476
"304",304,304,718330,"2023-05-03","N","day",13,17,0.433,16,15,0.516,"SDP","National League","National League West","CIN","National League","National League Central",0,0,"1",8,9,0.5916+0i,0.6285,0.610645161290323,0.5916+0i,0.6285,0.610645161290323,0.466580160680268,3,6,4,3,1,50,51,1,0,1,1,0.435522111122565,3,6,4,3,4,43,42,1,1,0.166666666666667,0.375,4.33333333333333,5.15,9,4.1,2.231,1.368,0.333333333333333,0.2,4.66666666666667,5,5.14,5.04,1.786,1.4,-0.0494198393197317,0.00252211112256467
"305",305,305,718327,"2023-05-03","N","day",15,16,0.484,18,13,0.581,"LAD","National League","National League West","PHI","National League","National League East",0,0,"1",9,9,0.499615384615385+0i,0.485166666666667,0.491225806451613,0.499615384615385+0i,0.485166666666667,0.491225806451613,0.622297013041649,5,8,2,5,0,67,39,0,0,2,0,0.413547967322939,2,6,4,2,3,40,48,0,0,0.333333333333333,0,6.13333333333333,4,4.53,9,1.114,2.5,0.4,0,6.82,4,3.67,9,0.903,2.5,0.0412970130416491,-0.070452032677061
"306",306,306,718328,"2023-05-03","N","night",20,10,0.667,24,6,0.8,"TBR","American League","American League East","PIT","National League","National League Central",1,0,"1",9,8,0.495333333333333+0i,0.341291666666667,0.3721,0.495333333333333+0i,0.341291666666667,0.3721,0.820746113989637,4,7,3,4,2,58,36,1,1,1,0,0.662732234560267,3,7,3,2,2,54,29,0,0,0.555555555555556,0.777777777777778,6.24444444444444,5.55555555555556,2.38,2.34,1.024,1.22,0.8,0.6,6.6,5.4,1.36,3,0.788,1.296,0.0207461139896372,-0.00426776543973328
"307",307,307,718321,"2023-05-03","N","night",20,10,0.667,16,14,0.533,"MIA","National League","National League East","ATL","National League","National League East",0,1,"0",9,9,0.525785714285714+0i,0.5880625,0.559,0.525785714285714+0i,0.5880625,0.559,0.333356008299037,4,6,5,3,1,40,55,0,0,1,4,0.676,3,6,4,3,1,55,37,1,0,0,0.142857142857143,3.64,5.17142857142857,5.79,5.4,1.768,1.527,0,0.2,3.33333333333333,4.62,5.4,6.56,1.8,1.5,-0.199643991700963,0.00900000000000001
"308",308,308,718333,"2023-05-03","N","night",15,14,0.517,11,18,0.379,"WSN","National League","National League East","CHC","National League","National League Central",0,0,"1",9,9,0.608777777777778+0i,0.593727272727273,0.603068965517241,0.608777777777778+0i,0.593727272727273,0.603068965517241,0.391118280277842,2,5,5,2,3,44,47,0,0,1,1,0.664519098021169,1,3,7,1,4,38,42,0,0,0.222222222222222,0.333333333333333,5.55555555555556,5.03333333333333,3.24,4.11,1.18,1.304,0,0.333333333333333,5.33333333333333,5.03333333333333,4.5,4.11,1.281,1.304,0.0121182802778418,0.147519098021169
"309",309,309,718324,"2023-05-03","N","night",14,16,0.467,16,15,0.516,"NYY","American League","American League East","CLE","American League","American League Central",0,0,"1",10,9,0.4942+0i,0.4780625,0.485870967741935,0.4942+0i,0.4780625,0.485870967741935,0.512446204165949,1,3,7,1,2,30,52,0,0,3,2,0.426628800534581,2,4,6,2,3,32,42,1,0,0.333333333333333,0.111111111111111,6.23333333333333,4.44444444444444,3.2,6.3,1.225,1.65,0.4,0.166666666666667,6.22,4.85,3.45,5.52,1.309,1.534,-0.00355379583405058,-0.0403711994654193
"310",310,310,718323,"2023-05-03","N","night",18,12,0.6,17,14,0.548,"BOS","American League","American League East","TOR","American League","American League East",0,1,"1",9,9,0.641928571428571+0i,0.564941176470588,0.599709677419355,0.641928571428571+0i,0.564941176470588,0.599709677419355,0.541349178608878,4,6,4,4,1,60,51,1,0,2,0,0.543711778782239,2,6,4,1,3,50,31,2,0,0.111111111111111,0.375,5,5,5.4,6.3,1.8,1.55,0,0.6,5.04,5.2,4.21,7.27,1.675,1.654,-0.00665082139112205,-0.0562882212177612
"311",311,311,718322,"2023-05-03","N","night",17,13,0.567,9,21,0.3,"CHW","American League","American League Central","MIN","American League","American League Central",0,1,"1",9,9,0.590142857142857+0i,0.544555555555556,0.576466666666667,0.590142857142857+0i,0.544555555555556,0.576466666666667,0.299615274423935,2,2,8,2,3,31,68,2,1,2,2,0.600188207807379,3,6,4,0,1,52,43,1,1,0.25,0.222222222222222,5.75,5.12222222222222,4.3,4.86,1.217,1.446,0.333333333333333,0,5.66666666666667,4.8,4.24,7.5,1.235,1.792,-0.00038472557606517,0.0331882078073791
"312",312,312,718314,"2023-05-03","N","night",20,9,0.69,7,23,0.233,"KCR","American League","American League Central","BAL","American League","American League East",0,0,"1",9,9,0.568304347826087+0i,0.504714285714286,0.553466666666667,0.568304347826087+0i,0.504714285714286,0.553466666666667,0.266223337515684,1,3,7,0,1,44,59,0,0,0,1,0.600024035572647,4,8,2,4,1,57,41,1,0,0.444444444444444,0.111111111111111,5.77777777777778,5.13333333333333,4.67,5.01,1.404,1.243,0.2,0.2,5.62,4.82,5.08,5.92,1.518,1.233,0.0332233375156838,-0.0899759644273525
"313",313,313,718320,"2023-05-03","N","night",16,14,0.533,10,20,0.333,"STL","National League","National League Central","LAA","American League","American League West",1,0,"0",9,9,0.53365+0i,0.5989,0.5554,0.53365+0i,0.5989,0.5554,0.436111977763281,1,2,8,0,1,31,43,0,0,0,1,0.577002711363076,3,6,4,2,2,60,48,1,0,0.555555555555556,0.222222222222222,5.88888888888889,5.24444444444444,3.23,4.91,0.906,1.573,0.6,0.4,6.4,5.44,4.78,2.6,0.906,1.229,0.103111977763281,0.0440027113630761
"314",314,314,718315,"2023-05-03","N","night",18,11,0.621,10,20,0.333,"COL","National League","National League West","MIL","National League","National League Central",0,0,"1",8,8,0.41845+0i,0.3446,0.393833333333333,0.41845+0i,0.3446,0.393833333333333,0.322576161241747,2,4,6,2,2,41,48,0,0,1,0,0.614344396379367,3,4,6,0,1,35,43,0,0,0.571428571428571,0.444444444444444,5.6,5.67777777777778,4.54,3.16,1.437,1.11,0.5,0.4,6.025,6,4.07,2.7,1.356,1,-0.0104238387582533,-0.00665560362063322
"315",315,315,718319,"2023-05-03","N","night",13,16,0.448,6,24,0.2,"OAK","American League","American League West","SEA","American League","American League West",0,1,"0",9,8,0.579083333333333+0i,0.492666666666667,0.5618,0.579083333333333+0i,0.492666666666667,0.5618,0.194492666866208,1,2,8,1,3,44,77,1,0,0,1,0.508263898374539,2,5,5,3,4,37,36,2,0,0.125,0,5.75,5.275,3.91,5.27,1.022,1.172,0,0,5.82,5.4,4.6,5.67,0.989,1.222,-0.00550733313379229,0.060263898374539
"316",316,316,718317,"2023-05-04","N","day",15,15,0.5,12,18,0.4,"WSN","National League","National League East","CHC","National League","National League Central",0,0,"1",9,9,0.608777777777778+0i,0.587333333333333,0.6002,0.608777777777778+0i,0.587333333333333,0.6002,0.396301061434545,3,5,5,3,3,36,44,0,0,2,1,0.659241319102199,1,3,7,1,5,35,35,0,0,0,0.222222222222222,4.01666666666667,5.56666666666667,6.66,4.65,1.521,1.431,0,0.2,3.36666666666667,6.02,9.58,3.56,1.742,1.22,-0.00369893856545517,0.159241319102199
"317",317,317,718318,"2023-05-04","N","day",16,15,0.516,12,17,0.414,"DET","American League","American League Central","NYM","National League","National League East",1,0,"1",9,8,0.580176470588235+0i,0.551083333333333,0.568137931034483,0.580176470588235+0i,0.551083333333333,0.568137931034483,0.343536404160475,3,5,5,3,3,43,41,1,1,2,0,0.503558673792457,1,2,8,0,4,37,59,1,0,0.333333333333333,0.444444444444444,5.66666666666667,6.24444444444444,4.76,2.06,1.177,0.865,0.333333333333333,0.666666666666667,5.66666666666667,6.7,4.76,1.11,1.177,0.689,-0.0704635958395245,-0.0124413262075429
"318",318,318,718309,"2023-05-04","N","day",20,11,0.645,25,6,0.806,"TBR","American League","American League East","PIT","National League","National League Central",1,0,"1",9,8,0.495333333333333+0i,0.35432,0.381612903225806,0.495333333333333+0i,0.35432,0.381612903225806,0.829041307922995,4,7,3,4,2,62,34,0,0,2,0,0.634183517935169,2,6,4,2,3,51,35,0,0,0.571428571428571,0.714285714285714,5.01428571428571,5.71428571428571,3.06,3.38,1.16,1.075,0.75,0.6,5.5,5.8,1.64,3.41,0.909,1.035,0.023041307922995,-0.0108164820648309
