"","game_pk","officialDate","doubleHeader","dayNight","teams.away.leagueRecord.wins","teams.away.leagueRecord.losses","teams.away.leagueRecord.pct","teams.home.leagueRecord.wins","teams.home.leagueRecord.losses","teams.home.leagueRecord.pct","home_team_abb","league_home","division_home","away_team_abb","league_away","division_away","interplay","intradivision","home_exp_pct","wins_last5","home_wins_last10","home_losses_last10","home_wins_last10_athome","home_losses_last10_athome","home_runs_scored_last10","home_runs_against_last10","home_extra_innings_games","home_extra_innings_games_last","htoh_wins_home","htoh_wins_away","away_exp_pct","away_wins_last5","away_wins_last10","away_losses_last10","away_wins_last10_away","away_losses_last10_away","away_runs_scored_last10","away_runs_against_last10","away_extra_innings_games","away_extra_innings_games_last","away_pitcher_winpct","home_pitcher_winpct","away_pitcher_mean_ip","home_pitcher_mean_ip","away_pitcher_ERA","home_pitcher_ERA","away_pitcher_WHIP","home_pitcher_WHIP","winHome","home_dif_win_pct","away_dif_win_pct","description","rescheduledFrom","rescheduledFromDate"
"371",718255,"2023-05-08","N","night",8,28,0.222,19,17,0.528,"NYY","American League","American League East","OAK","American League","American League West",0,0,0.510829054705622,3,4,6,2,1,32,47,2,0,0,0,0.216008746691219,2,3,7,2,2,45,57,1,0,0,0.5,5.33333333333333,5.5,5.06,4.91,1.188,1.182,1,-0.0171709452943783,-0.00599125330878122,NA,NA,NA
"372",718256,"2023-05-08","N","night",12,24,0.333,17,18,0.486,"CHC","National League","National League Central","STL","National League","National League Central",0,1,0.654727660759024,2,3,7,2,1,33,33,1,0,0,0,0.442786703298703,1,2,8,1,3,45,53,1,0,0.142857142857143,0.285714285714286,5.3,5.87142857142857,5.79,2.18,1.661,1.089,0,0.168727660759024,0.109786703298703,NA,NA,NA
"373",718253,"2023-05-08","N","night",12,24,0.333,10,26,0.278,"KCR","American League","American League Central","CHW","American League","American League Central",0,1,0.311905564924115,2,3,7,2,4,54,67,0,0,0,0,0.354842997666381,3,5,5,2,1,59,64,2,0,0.285714285714286,0.142857142857143,5.01428571428571,5.14285714285714,4.58,5.25,1.443,1.333,1,0.0339055649241147,0.0218429976663811,NA,NA,NA
"374",718257,"2023-05-08","N","night",21,15,0.583,20,15,0.571,"MIL","National League","National League Central","LAD","National League","National League West",0,0,0.560277602523659,1,4,6,3,1,36,43,0,0,0,0,0.624835146013531,4,8,2,2,2,61,31,1,1,0,0.5,4,5.7,3.38,3.63,1.5,1.269,1,-0.0107223974763406,0.0418351460135309,NA,NA,NA
"375",718254,"2023-05-08","N","night",17,18,0.486,20,16,0.556,"LAA","American League","American League West","HOU","American League","American League West",0,1,0.533669609079445,3,6,4,2,2,53,58,1,0,0,0,0.571572009680243,1,4,6,2,2,28,35,0,0,0.5,0.5,5.7,5.03333333333333,2.6,2.93,1.183,1.272,1,-0.0223303909205549,0.085572009680243,NA,NA,NA
"376",718251,"2023-05-08","N","night",21,13,0.618,17,18,0.486,"SEA","American League","American League West","TEX","American League","American League West",0,1,0.538539079979347,4,6,4,2,1,40,31,3,0,0,0,0.725321888412017,3,6,4,2,2,70,43,1,0,0.166666666666667,0.166666666666667,5.03333333333333,5.53333333333333,4.4,4.01,1.402,1.069,0,0.0525390799793475,0.107321888412017,NA,NA,NA
"377",718249,"2023-05-08","N","night",17,19,0.472,20,15,0.571,"ARI","National League","National League West","MIA","National League","National League East",0,0,0.528548123980424,3,6,4,3,2,65,52,0,0,1,2,0.312639405204461,1,5,5,2,2,36,53,1,1,0.2,0.571428571428571,5.22,6.02857142857143,5.81,2.53,1.671,0.844,1,-0.0424518760195758,-0.159360594795539,NA,NA,NA
"378",718260,"2023-05-08","N","night",15,20,0.429,15,19,0.441,"SFG","National League","National League West","WSN","National League","National League East",0,0,0.445846648618942,4,5,5,3,2,44,52,0,0,0,0,0.408008429926238,3,5,5,1,2,39,53,0,0,0,0.5,4.1,6.33333333333333,2.08,2.13,1.385,0.816,0,0.00484664861894196,-0.0209915700737618,NA,NA,NA
"379",718248,"2023-05-09","N","night",16,19,0.457,17,19,0.472,"CLE","American League","American League Central","DET","American League","American League Central",0,1,0.419055924997275,2,4,6,2,2,29,38,2,0,1,3,0.374875072632191,4,7,3,3,1,53,44,1,0,0.25,0.285714285714286,5.25,6.45714285714286,5.14,2.96,1.381,1.073,1,-0.0529440750027254,-0.0821249273678094,NA,NA,NA
"380",718252,"2023-05-09","N","night",15,22,0.405,21,16,0.568,"PIT","National League","National League Central","COL","National League","National League West",0,0,0.564248704663212,1,3,7,1,3,33,48,0,0,4,0,0.392758181045474,3,6,4,2,2,54,44,0,0,0,NA,18.2,NA,5.3,NA,1.5,NA,0,-0.00375129533678753,-0.0122418189545261,NA,NA,NA
"381",718246,"2023-05-09","N","night",29,8,0.784,23,13,0.639,"BAL","American League","American League East","TBR","American League","American League East",0,1,0.574722572928434,2,5,5,0,1,54,52,1,0,0,1,0.81118531926846,4,8,2,3,1,57,35,1,0,0.8,0.166666666666667,5.6,4.66666666666667,2.25,5.46,0.964,1.536,1,-0.0642774270715663,0.0271853192684601,NA,NA,NA
"382",718243,"2023-05-09","N","night",17,19,0.472,15,20,0.429,"CIN","National League","National League Central","NYM","National League","National League East",0,0,0.390243902439024,2,5,5,2,2,42,58,1,0,0,0,0.467775467775468,1,3,7,0,3,37,58,1,0,0.166666666666667,0,5.03333333333333,5.33333333333333,7.34,7.88,1.565,1.688,1,-0.0387560975609756,-0.00422453222453217,NA,NA,NA
"383",718244,"2023-05-09","N","night",21,15,0.583,17,19,0.472,"PHI","National League","National League East","TOR","American League","American League East",1,0,0.412533690251371,1,4,6,2,2,37,55,0,0,0,0,0.561119652030447,3,5,5,3,4,53,47,2,0,0.142857142857143,0.285714285714286,5.15714285714286,6.02857142857143,4.71,4.64,1.651,1.125,1,-0.0594663097486294,-0.0218803479695526,NA,NA,NA
"384",718247,"2023-05-09","N","night",8,29,0.216,20,17,0.541,"NYY","American League","American League East","OAK","American League","American League West",0,0,0.52795015880772,3,4,6,3,1,35,47,2,0,1,0,0.211980909539744,2,3,7,2,2,40,56,1,0,0,0,4.55,4.15714285714286,7.71,5.83,2.25,1.705,1,-0.0130498411922796,-0.00401909046025564,NA,NA,NA
"385",718245,"2023-05-09","N","night",21,16,0.568,25,11,0.694,"ATL","National League","National League East","BOS","American League","American League East",1,0,0.669799878714372,4,7,3,2,2,58,42,2,0,0,0,0.563678292705171,4,8,2,2,1,62,45,1,0,0.333333333333333,0.5,5.03333333333333,5.7,4.99,3.38,1.337,1.442,1,-0.0242001212856277,-0.00432170729482884,NA,NA,NA
"386",718240,"2023-05-09","N","night",13,24,0.351,17,19,0.472,"CHC","National League","National League Central","STL","National League","National League Central",0,1,0.64638120671706,2,3,7,2,2,32,33,1,0,0,1,0.449384076648239,2,2,8,1,3,42,54,1,0,0.285714285714286,0,4.87142857142857,4.25,6.29,5.29,1.631,1.294,0,0.17438120671706,0.0983840766482393,NA,NA,NA
"387",718242,"2023-05-09","N","night",19,17,0.528,19,17,0.528,"MIN","American League","American League Central","SDP","National League","National League West",1,0,0.592714212416624,2,5,5,3,1,43,32,2,0,0,0,0.486397075833989,2,6,4,1,1,53,38,2,1,0.333333333333333,0,5.18333333333333,5.1,5.46,5.91,1.404,1.5,0,0.0647142124166239,-0.0416029241660112,NA,NA,NA
"388",718238,"2023-05-09","N","night",13,24,0.351,10,27,0.27,"KCR","American League","American League Central","CHW","American League","American League Central",0,1,0.338270041542477,2,4,6,3,4,65,65,0,0,1,0,0.34389650864443,2,5,5,2,2,59,62,2,0,0.142857142857143,0,5.88571428571429,5.72857142857143,3.67,6.69,1.104,1.388,0,0.0682700415424768,-0.00710349135557015,NA,NA,NA
"389",718241,"2023-05-09","N","night",22,15,0.595,20,16,0.556,"MIL","National League","National League Central","LAD","National League","National League West",0,0,0.578017550765241,2,4,6,3,1,39,44,0,0,1,0,0.60425463594766,3,8,2,2,2,62,34,1,0,0.166666666666667,0.5,5.18333333333333,5.03333333333333,6.32,4.4,1.404,1.533,0,0.0220175507652411,0.00925463594765996,NA,NA,NA
"390",718237,"2023-05-09","N","night",18,18,0.5,20,17,0.541,"LAA","American League","American League West","HOU","American League","American League West",0,1,0.538195479754309,3,6,4,2,2,51,55,1,0,1,0,0.562256809338521,1,3,7,1,3,31,41,0,0,0.285714285714286,0.571428571428571,6.42857142857143,5.57142857142857,2.6,2.54,1.156,0.872,0,-0.00280452024569144,0.0622568093385214,NA,NA,NA
"391",718239,"2023-05-09","N","night",21,14,0.6,18,18,0.5,"SEA","American League","American League West","TEX","American League","American League West",0,1,0.534680410384856,3,6,4,2,2,41,32,3,0,0,1,0.725991999766416,3,7,3,3,1,69,39,1,0,0.333333333333333,0.5,4.85,6.2,5.52,3.11,1.296,0.982,1,0.0346804103848563,0.125991999766417,NA,NA,NA
"392",718236,"2023-05-09","N","night",18,19,0.486,20,16,0.556,"ARI","National League","National League West","MIA","National League","National League East",0,0,0.536366343305803,4,7,3,4,1,66,49,0,0,2,2,0.307692307692308,1,4,6,1,3,33,54,1,0,NA,0,NA,4.2,NA,13.5,NA,2.143,0,-0.0196336566941968,-0.178307692307692,NA,NA,NA
"393",718250,"2023-05-09","N","night",15,21,0.417,16,19,0.457,"SFG","National League","National League West","WSN","National League","National League East",0,0,0.434453337508072,3,4,6,2,3,38,54,0,0,0,1,0.423020577430188,3,6,4,2,2,41,48,0,0,0.142857142857143,0.285714285714286,5.44285714285714,6.42857142857143,5.17,3.8,1.435,1.111,1,-0.0225466624919278,0.00602057743018775,NA,NA,NA
"394",718231,"2023-05-10","N","day",16,22,0.421,21,17,0.553,"PIT","National League","National League Central","COL","National League","National League West",0,0,0.534227719509122,1,3,8,1,4,34,58,0,0,4,1,0.420954702938535,3,7,3,3,2,63,36,0,0,0,0.428571428571429,5,5.31428571428571,1.8,4.54,0.8,1.46,0,-0.0187722804908784,-4.5297061465388e-05,NA,NA,NA
"395",718232,"2023-05-10","N","day",8,30,0.211,21,17,0.553,"NYY","American League","American League East","OAK","American League","American League West",0,0,0.543108956703757,3,5,5,4,1,43,47,2,0,2,0,0.211548663538053,2,3,7,2,3,38,55,1,0,0.142857142857143,0.285714285714286,4.85714285714286,3.74285714285714,6.62,6.08,1.941,1.463,1,-0.00989104329624335,0.000548663538053468,NA,NA,NA
"396",718234,"2023-05-10","N","day",17,19,0.472,17,20,0.459,"CLE","American League","American League Central","DET","American League","American League Central",0,1,0.426865992686599,3,4,6,3,2,26,36,2,1,2,3,0.36921139979398,3,6,4,3,2,46,42,1,0,0.428571428571429,0,6.31428571428571,6.025,1.81,4.07,0.784,1.192,0,-0.0321340073134008,-0.10278860020602,NA,NA,NA
"397",718228,"2023-05-10","N","day",23,15,0.605,20,17,0.541,"MIL","National League","National League Central","LAD","National League","National League West",0,0,0.562872408258394,2,3,7,2,2,39,49,0,0,1,1,0.612735711769121,3,8,2,3,2,61,33,1,0,0.714285714285714,0.5,6.02857142857143,5.83333333333333,2.53,2.31,0.984,1.057,0,0.0218724082583935,0.00773571176912125,NA,NA,NA
"398",718229,"2023-05-10","N","day",22,14,0.611,18,19,0.486,"SEA","American League","American League West","TEX","American League","American League West",0,1,0.55106071519855,3,7,3,3,2,44,29,3,1,1,1,0.711501867139771,3,7,3,3,2,67,40,1,0,2,0.285714285714286,25.1,5.88571428571429,1.42,2.38,0.79,0.912,0,0.0650607151985501,0.100501867139771,NA,NA,NA
"399",718226,"2023-05-10","N","day",19,19,0.5,20,17,0.541,"ARI","National League","National League West","MIA","National League","National League East",0,0,0.524642551723103,3,6,4,3,2,66,55,0,0,2,3,0.324271885610646,2,4,6,2,3,36,54,1,0,0.285714285714286,0.428571428571429,4.57142857142857,5.58571428571429,4.78,2.75,1.656,1.195,0,-0.0163574482768968,-0.175728114389354,NA,NA,NA
"400",718230,"2023-05-10","N","day",16,21,0.432,16,20,0.444,"SFG","National League","National League West","WSN","National League","National League East",0,0,0.444615384615385,3,5,5,3,2,42,49,0,0,1,1,0.414540705267741,2,6,4,2,3,41,36,0,0,0.285714285714286,0.2,5.45714285714286,4.62,3.03,7.33,1.345,1.629,0,0.000615384615384629,-0.0174592947322595,NA,NA,NA
"401",718233,"2023-05-10","N","day",21,16,0.568,18,19,0.486,"PHI","National League","National League East","TOR","American League","American League East",1,0,0.427078165363625,2,4,6,2,2,44,59,0,0,1,0,0.547231441048035,3,4,6,3,5,54,53,2,0,0.285714285714286,0.428571428571429,6,5.42857142857143,3.86,4.26,1.191,1.237,1,-0.0589218346363745,-0.0207685589519651,NA,NA,NA
"402",718235,"2023-05-10","N","day",19,18,0.514,20,18,0.526,"LAA","American League","American League West","HOU","American League","American League West",0,1,0.532398353813374,2,6,4,2,3,51,56,1,0,1,1,0.568173328352634,2,4,6,2,3,33,39,0,0,0.285714285714286,0.5,5.74285714285714,5.025,3.54,5.31,1.057,1.328,0,0.00639835381337384,0.0541733283526336,NA,NA,NA
"403",718227,"2023-05-10","N","night",29,9,0.763,24,13,0.649,"BAL","American League","American League East","TBR","American League","American League East",0,1,0.579045297061465,2,6,5,1,1,58,54,1,0,1,1,0.802780138399903,3,7,3,2,2,56,37,1,0,0.5,0.428571428571429,8,5.02857142857143,6.75,5.8,1.438,1.542,1,-0.0699547029385346,0.0397801383999029,NA,NA,NA
"404",718225,"2023-05-10","N","night",18,19,0.486,15,21,0.417,"CIN","National League","National League Central","NYM","National League","National League East",0,0,0.397250727389933,2,5,5,2,2,44,61,1,0,1,0,0.465983724269986,1,2,8,0,4,34,57,1,0,0,0,5,4.74285714285714,3.6,3.74,1.2,1.426,0,-0.0197492726100667,-0.0200162757300144,NA,NA,NA
"405",718220,"2023-05-10","N","night",22,16,0.579,25,12,0.676,"ATL","National League","National League East","BOS","American League","American League East",1,0,0.680453764421222,4,8,2,3,1,63,40,2,1,1,0,0.547041838176568,3,8,2,2,2,63,49,1,0,0.25,Inf,4.275,Inf,5.71,2.81,1.731,1.063,0,0.00445376442122236,-0.0319581618234318,NA,NA,NA
"406",718221,"2023-05-10","N","night",13,25,0.342,18,19,0.486,"CHC","National League","National League Central","STL","National League","National League Central",0,1,0.635570184752601,2,3,7,2,3,30,32,1,0,0,2,0.456603773584906,3,3,7,2,2,45,51,1,0,0.285714285714286,0.714285714285714,5.85714285714286,6.15714285714286,3.29,1.45,1.22,0.946,1,0.149570184752601,0.114603773584906,NA,NA,NA
"407",718224,"2023-05-10","N","night",19,18,0.514,20,17,0.541,"MIN","American League","American League Central","SDP","National League","National League West",1,0,0.573286312541327,2,4,6,2,2,37,37,2,0,0,1,0.503322222467495,3,6,4,1,1,54,36,2,0,0.5,NA,5.53333333333333,NA,3.21,NA,1.337,NA,1,0.0322863125413269,-0.0106777775325048,NA,NA,NA
"408",718222,"2023-05-10","N","night",13,25,0.342,11,27,0.289,"KCR","American League","American League Central","CHW","American League","American League Central",0,1,0.335715671207532,2,4,6,3,5,61,61,0,0,1,1,0.351008156606852,3,6,4,3,2,61,61,2,0,0.142857142857143,0.285714285714286,5.58571428571429,4.88571428571429,6.86,4.67,1.525,1.817,1,0.046715671207532,0.0090081566068515,NA,NA,NA
"409",718223,"2023-05-11","N","day",18,20,0.474,16,21,0.432,"CIN","National League","National League Central","NYM","National League","National League East",0,0,0.395291541199014,2,4,6,2,3,34,56,1,0,1,1,0.469353989621719,2,3,7,1,4,36,54,0,0,0.666666666666667,Inf,5.33333333333333,Inf,3.38,3,1.469,1.5,1,-0.0367084588009855,-0.00464601037828077,NA,NA,NA
"410",718216,"2023-05-11","N","day",19,19,0.5,21,17,0.553,"MIN","American League","American League Central","SDP","National League","National League West",1,0,0.574917199234968,2,4,6,2,2,33,34,3,0,1,1,0.5,2,6,4,1,1,55,35,3,1,0.333333333333333,0.666666666666667,6.03333333333333,6.03333333333333,3.19,0.98,1.118,0.873,1,0.0219171992349675,0,NA,NA,NA
"411",718218,"2023-05-11","N","day",13,26,0.333,12,27,0.308,"KCR","American League","American League Central","CHW","American League","American League Central",0,1,0.36,3,4,6,4,5,67,60,0,0,2,1,0.335907907562092,2,6,4,3,3,59,58,2,0,0.285714285714286,0.285714285714286,5.01428571428571,4.74285714285714,4.84,8.82,1.528,1.604,1,0.052,0.00290790756209203,NA,NA,NA
"412",718219,"2023-05-11","N","night",30,9,0.769,21,18,0.538,"NYY","American League","American League East","TBR","American League","American League East",0,1,0.566371681415929,4,6,4,5,1,54,48,2,0,1,2,0.798614125147792,2,6,4,1,3,45,36,1,0,0.428571428571429,NA,5.31428571428571,NA,3.11,NA,1.195,NA,0,0.0283716814159292,0.0296141251477917,NA,NA,NA
"413",718215,"2023-05-11","N","night",17,20,0.459,20,18,0.526,"ARI","National League","National League West","SFG","National League","National League West",0,1,0.521380591682149,2,5,5,3,3,61,59,0,0,0,0,0.432856775960962,2,5,5,2,2,37,44,0,0,0.285714285714286,0.333333333333333,5.72857142857143,5.06666666666667,2.01,5.17,1.24,1.532,0,-0.00461940831785057,-0.0261432240390378,NA,NA,NA
"414",718217,"2023-05-11","N","night",23,14,0.622,8,31,0.205,"OAK","American League","American League West","TEX","American League","American League West",0,1,0.205545515076572,1,3,7,1,3,39,63,1,0,1,2,0.710215839236982,4,7,3,4,2,66,41,1,0,0.571428571428571,0,6.31428571428571,5,3.22,12.6,1.097,2.2,0,0.000545515076571884,0.0882158392369821,NA,NA,NA
"415",718208,"2023-05-12","N","night",19,19,0.5,17,20,0.459,"DET","American League","American League Central","SEA","American League","American League West",0,0,0.387372165406847,3,7,3,3,1,47,36,1,0,0,0,0.546565257882833,3,7,3,4,0,47,32,2,0,0.333333333333333,0.333333333333333,5.03333333333333,5.03333333333333,4.7,5.28,1.467,1.337,0,-0.0716278345931525,0.0465652578828329,NA,NA,NA
"416",718212,"2023-05-12","N","night",17,21,0.447,19,20,0.487,"MIA","National League","National League East","CIN","National League","National League Central",0,0,0.331956912028725,3,4,6,1,3,34,52,1,0,0,0,0.410864600870102,3,4,6,1,3,36,54,1,0,0.285714285714286,NA,5.31428571428571,NA,3.82,NA,1.327,NA,0,-0.155043087971275,-0.0361353991298985,NA,NA,NA
"417",718214,"2023-05-12","N","night",19,20,0.487,16,22,0.421,"WSN","National League","National League East","NYM","National League","National League East",0,1,0.434453337508072,3,6,4,3,1,45,40,0,0,2,1,0.454775654455031,1,3,7,1,5,28,50,0,0,0.428571428571429,0.428571428571429,5.01428571428571,5.28571428571429,4.33,3.65,1.5,1.432,0,0.0134533375080723,-0.0322243455449693,NA,NA,NA
"418",718213,"2023-05-12","N","night",21,18,0.538,25,13,0.658,"BAL","American League","American League East","PIT","National League","National League Central",1,0,0.581148613497706,2,6,4,2,1,50,44,1,0,0,0,0.530459492589428,1,1,9,0,4,15,58,0,0,0.285714285714286,0.2,5.28571428571429,3.84,5.59,5.95,1.622,1.729,1,-0.0768513865022938,-0.00754050741057166,NA,NA,NA
"419",718210,"2023-05-12","N","night",30,10,0.75,22,18,0.55,"NYY","American League","American League East","TBR","American League","American League East",0,1,0.546055739253661,3,6,4,5,2,54,41,2,0,1,3,0.804011541980435,3,7,3,2,2,44,26,1,0,0,0.625,Inf,6.4,9,2.09,1.5,1.007,1,-0.00394426074633925,0.0540115419804349,NA,NA,NA
"420",718206,"2023-05-12","N","night",25,13,0.658,22,16,0.579,"TOR","American League","American League East","ATL","National League","National League East",1,0,0.543903318284037,3,3,7,0,1,54,55,2,1,0,0,0.66892451141028,3,7,3,4,1,61,45,1,0,0.571428571428571,0.571428571428571,5.71428571428571,5.71428571428571,2.7,4.28,0.925,1.225,1,-0.0350966817159631,0.0109245114102802,NA,NA,NA
"421",718205,"2023-05-12","N","night",21,18,0.538,17,21,0.447,"CLE","American League","American League Central","LAA","American League","American League West",0,0,0.410476510587688,3,4,6,3,3,19,33,1,0,0,0,0.528999318317775,1,6,4,4,0,50,54,1,0,0.166666666666667,0.333333333333333,5.2,5.4,5.4,2.7,1.642,1.26,0,-0.0365234894123123,-0.00900068168222479,NA,NA,NA
"422",718211,"2023-05-12","N","night",14,25,0.359,22,17,0.564,"BOS","American League","American League East","STL","National League","National League Central",1,0,0.553504484411332,3,8,2,5,0,60,44,0,0,0,0,0.441703654443946,3,3,7,2,2,49,60,1,0,0,NA,5,NA,7.2,NA,1.6,NA,0,-0.0104955155886679,0.0827036544439461,NA,NA,NA
"423",718209,"2023-05-12","N","night",19,19,0.5,21,18,0.538,"MIN","American League","American League Central","CHC","National League","National League Central",1,0,0.579491255961844,2,5,5,3,1,36,34,3,0,0,0,0.647580925861469,2,4,6,1,3,37,32,1,0,0.428571428571429,0.571428571428571,5.44285714285714,5.71428571428571,3.05,1.35,0.991,1.1,0,0.0414912559618441,0.147580925861469,NA,NA,NA
"424",718207,"2023-05-12","N","night",20,18,0.526,13,27,0.325,"CHW","American League","American League Central","HOU","American League","American League West",0,0,0.336320305052431,2,5,5,2,1,50,53,2,1,2,2,0.569429494079656,2,5,5,3,3,37,37,0,0,0,0.142857142857143,5,5.31428571428571,0,5.97,0.8,1.566,0,0.0113203050524309,0.0434294940796556,NA,NA,NA
"425",718204,"2023-05-12","N","night",12,28,0.3,21,17,0.553,"MIL","National League","National League Central","KCR","American League","American League Central",1,0,0.538651760109721,2,2,8,1,3,33,52,0,0,0,0,0.364988872709289,4,5,5,0,0,67,55,0,0,0,0.428571428571429,Inf,5.6,6.55,3.86,1.364,1.135,1,-0.0143482398902789,0.0649888727092892,NA,NA,NA
"426",718202,"2023-05-12","N","night",19,19,0.5,16,23,0.41,"COL","National League","National League West","PHI","National League","National League East",0,0,0.425214103850012,4,8,2,4,0,63,28,0,0,1,3,0.430570505920344,3,4,6,1,4,43,59,1,1,0.428571428571429,0.428571428571429,4.88571428571429,4.72857142857143,5.97,6.75,1.414,1.59,0,0.0152141038500116,-0.0694294940796555,NA,NA,NA
"427",718199,"2023-05-12","N","night",17,21,0.447,21,18,0.538,"ARI","National League","National League West","SFG","National League","National League West",0,1,0.510470056187474,1,4,6,3,4,52,61,0,0,0,1,0.445719618211883,2,6,4,3,1,39,40,0,0,1,0.142857142857143,13.2,5.14285714285714,5.93,6,1.244,1.528,1,-0.0275299438125257,-0.0012803817881174,NA,NA,NA
"428",718200,"2023-05-12","N","night",23,15,0.605,9,31,0.225,"OAK","American League","American League West","TEX","American League","American League West",0,1,0.201092519868228,0,2,8,0,4,34,63,1,0,1,3,0.717352727663808,4,7,3,5,2,68,41,1,0,NA,0.142857142857143,NA,5.14285714285714,NA,7.25,NA,1.75,1,-0.0239074801317724,0.112352727663808,NA,NA,NA
"429",718201,"2023-05-12","N","night",19,20,0.487,24,15,0.615,"LAD","National League","National League West","SDP","National League","National League West",0,1,0.628252788104089,4,8,2,4,0,68,34,1,0,2,1,0.493671139595434,1,5,5,1,2,42,29,3,0,0.142857142857143,0.571428571428571,5,5.72857142857143,4.89,2.68,1.571,0.942,1,0.0132527881040893,0.00667113959543364,NA,NA,NA
"430",718197,"2023-05-13","N","day",30,11,0.732,23,18,0.561,"NYY","American League","American League East","TBR","American League","American League East",0,1,0.547511312217195,4,7,3,6,1,58,43,2,0,2,3,0.7947458351132,2,6,4,2,3,45,31,1,0,0.875,0.428571428571429,5.75,5.42857142857143,1.76,4.74,1.13,1.237,1,-0.0134886877828054,0.0627458351131995,NA,NA,NA
"431",718194,"2023-05-13","N","day",20,19,0.513,17,21,0.447,"DET","American League","American League Central","SEA","American League","American League West",0,0,0.36960951812437,2,7,3,3,1,46,40,1,0,0,1,0.567217636524567,3,7,3,4,0,46,26,1,0,0.5,0,6,4.2,0.75,3.86,0.417,0.643,0,-0.0773904818756304,0.0542176365245672,NA,NA,NA
"432",718198,"2023-05-13","N","day",18,21,0.462,19,21,0.475,"MIA","National League","National League East","CIN","National League","National League Central",0,0,0.328859060402685,3,3,7,0,4,34,56,1,0,0,1,0.421831869510665,3,5,5,2,2,39,53,1,0,2,0.142857142857143,19.1,6.17142857142857,2.79,4.53,1.448,1.214,0,-0.146140939597315,-0.040168130489335,NA,NA,NA
"433",718195,"2023-05-13","N","day",19,20,0.487,22,18,0.55,"MIN","American League","American League Central","CHC","National League","National League Central",1,0,0.564662411823984,2,4,6,2,2,30,36,3,1,0,1,0.655551477335291,2,4,6,1,3,38,33,1,0,0.285714285714286,0.714285714285714,4.87142857142857,6.28571428571429,3.93,2.45,1.282,0.841,1,0.0146624118239839,0.168551477335291,NA,NA,NA
"434",718192,"2023-05-13","N","day",25,14,0.641,23,16,0.59,"TOR","American League","American League East","ATL","National League","National League East",1,0,0.552182706893646,3,4,6,1,0,49,45,1,0,1,0,0.659467110741049,3,6,4,3,2,52,40,1,0,0.428571428571429,NA,5.87142857142857,NA,1.74,NA,1.113,NA,1,-0.0378172931063543,0.0184671107410491,NA,NA,NA
"435",718203,"2023-05-13","N","day",19,21,0.475,17,22,0.436,"WSN","National League","National League East","NYM","National League","National League East",0,1,0.432410392565902,3,6,4,3,1,46,38,0,0,2,2,0.45840554592721,2,3,7,2,5,26,49,0,0,0.25,0.142857142857143,5.025,5.14285714285714,4.43,4.25,1.23,1.333,1,-0.00358960743409825,-0.0165944540727903,NA,NA,NA
"436",718190,"2023-05-13","N","day",24,15,0.615,9,32,0.22,"OAK","American League","American League West","TEX","American League","American League West",0,1,0.212846347607053,1,3,7,1,3,42,68,2,1,2,3,0.704878048780488,3,6,4,5,3,60,48,2,1,0.285714285714286,0,5.31428571428571,5.33333333333333,3.82,12.94,1.248,2.375,0,-0.0071536523929471,0.0898780487804878,NA,NA,NA
"437",718196,"2023-05-13","N","day",15,25,0.375,22,18,0.55,"BOS","American League","American League East","STL","National League","National League Central",1,0,0.547065091910132,2,7,3,4,1,59,51,0,0,0,1,0.449193490572801,4,4,6,3,1,54,60,1,0,0,0.428571428571429,5.15714285714286,5.01428571428571,5.7,6.37,1.596,1.443,0,-0.00293490808986774,0.0741934905728009,NA,NA,NA
"438",718191,"2023-05-13","N","night",21,19,0.525,18,21,0.462,"CLE","American League","American League Central","LAA","American League","American League West",0,0,0.409836065573771,2,4,6,3,4,22,31,1,0,0,1,0.530898279889573,2,6,4,4,0,52,58,1,0,0,0.285714285714286,5,5.58571428571429,5.1,3.89,1.5,1.322,1,-0.0521639344262295,0.00589827988957314,NA,NA,NA
"439",718193,"2023-05-13","N","night",21,19,0.525,26,13,0.667,"BAL","American League","American League East","PIT","National League","National League Central",1,0,0.587237866986219,3,6,4,3,1,51,44,1,0,1,0,0.520762555228925,1,1,9,0,4,16,57,0,0,0.428571428571429,0.333333333333333,5.42857142857143,6.66666666666667,4.74,3.15,1.553,0.775,1,-0.0797621330137808,-0.00423744477107502,NA,NA,NA
"440",718183,"2023-05-13","N","night",12,29,0.293,22,17,0.564,"MIL","National League","National League Central","KCR","American League","American League Central",1,0,0.55050343615151,3,3,7,2,2,38,50,0,0,1,0,0.357203569910752,3,5,5,0,1,61,49,0,0,0.125,0,5.15,4.2,5.18,3.86,1.32,1.714,1,-0.0134965638484896,0.0642035699107523,NA,NA,NA
"441",718185,"2023-05-13","N","day",19,21,0.475,25,15,0.625,"LAD","National League","National League West","SDP","National League","National League West",0,1,0.631342361072091,4,8,2,4,0,66,33,1,0,3,1,0.487579556412729,1,4,6,1,3,38,29,3,0,0.333333333333333,NA,4.36666666666667,NA,6.75,NA,1.425,NA,1,0.00634236107209085,0.0125795564127291,NA,NA,NA
"442",718189,"2023-05-13","N","night",20,19,0.513,14,27,0.341,"CHW","American League","American League Central","HOU","American League","American League West",0,0,0.3296438217031,1,4,6,1,2,48,56,1,0,2,3,0.580896768345384,3,5,5,4,3,38,35,0,0,0,0.25,8.2,5.0125,4.15,5.58,1.962,1.512,1,-0.0113561782968999,0.0678967683453844,NA,NA,NA
